GA24586-RB 	1	164137	164335	1
GA24586-RB 	2	164397	165008	1
GA24586-RB 	3	165269	165294	1
GA10737-RA 	1	199040	199372	1
GA10737-RA 	2	202577	202765	1
GA10737-RA 	3	208233	208987	1
GA10737-RA 	4	209058	209210	1
GA10737-RA 	5	209274	209542	1
GA10737-RA 	6	209602	209894	1
GA14468-RA 	1	230514	230551	1
GA14468-RA 	2	231019	231787	1
GA14468-RA 	3	231851	231918	1
GA14468-RA 	4	231982	232246	1
GA14468-RA 	5	232312	232563	1
GA14468-RA 	6	232621	232665	1
GA14932-RA 	1	239270	239478	1
GA14578-RB 	1	239875	240612	1
GA14932-RA 	2	241011	241359	1
GA18965-RB 	1	243333	243773	1
GA18965-RB 	2	244015	244189	1
GA18965-RB 	3	244257	244418	1
GA18965-RB 	4	244726	244877	1
GA10816-RA 	1	245761	246022	1
GA10816-RA 	2	246095	246675	1
GA18393-RA 	1	247801	247856	1
GA18393-RA 	2	247925	248675	1
GA18393-RA 	3	248746	249264	1
GA24584-RB 	1	249642	249989	1
GA24584-RB 	2	250064	250084	1
GA18963-RB 	1	257477	257890	1
GA18963-RB 	2	257949	258158	1
GA18963-RB 	3	258224	258590	1
GA18963-RB 	4	258645	258748	1
GA18963-RB 	5	258805	259072	1
GA18963-RB 	6	259136	259289	1
GA18963-RB 	7	264751	265029	1
GA18963-RB 	8	265390	265609	1
GA11789-RA 	1	289508	289516	1
GA11789-RA 	2	289581	289667	1
GA11789-RA 	3	289733	290044	1
GA18958-RA 	1	290139	292073	1
GA18454-RA 	1	292622	292675	1
GA18454-RA 	2	292744	294321	1
GA18454-RA 	3	294378	294929	1
GA12362-RB 	1	295202	295258	1
GA12362-RB 	2	295317	295472	1
GA18956-RB 	1	295768	296634	1
GA12362-RB 	3	296931	297095	1
GA12362-RB 	4	297183	297338	1
GA24601-RD 	1	310959	311027	1
GA24601-RD 	2	317508	317948	1
GA24601-RD 	3	326373	326468	1
GA24601-RD 	4	337359	337488	1
GA24601-RD 	5	338090	338364	1
GA24601-RD 	6	339219	339323	1
GA24601-RD 	7	345720	345862	1
GA24601-RD 	8	346051	346103	1
GA24601-RD 	9	348358	348484	1
GA24601-RD 	10	348839	349003	1
GA24601-RD 	11	349077	349308	1
GA24601-RD 	12	349392	349471	1
GA24601-RD 	13	349685	350496	1
GA24601-RD 	14	352561	352589	1
GA24583-RA 	1	356609	356874	1
GA24583-RA 	2	356970	357045	1
GA21334-RA 	1	357936	358250	1
GA21334-RA 	2	358309	358704	1
GA21216-RA 	1	361338	361385	1
GA21216-RA 	2	361492	361736	1
GA21216-RA 	3	361799	362053	1
GA21216-RA 	4	362114	364229	1
GA21216-RA 	5	364298	364458	1
GA21216-RA 	6	364529	364811	1
GA21321-RA 	1	365536	366496	1
GA21321-RA 	2	366568	366689	1
GA21321-RA 	3	367463	367697	1
GA21321-RA 	4	367773	367888	1
GA21314-RA 	1	376406	376983	1
GA21314-RA 	2	377042	377360	1
GA21223-RB 	1	377886	378696	1
GA21223-RB 	2	378771	378897	1
GA21223-RB 	3	378955	379361	1
GA21223-RB 	4	379429	379757	1
GA21223-RB 	5	379821	379895	1
GA21223-RB 	6	379955	380068	1
GA21223-RB 	7	380133	380177	1
GA21235-RC 	1	384453	384605	1
GA21235-RC 	2	384667	384826	1
GA21235-RC 	3	384889	384976	1
GA21235-RC 	4	385041	385432	1
GA21235-RC 	5	385506	386256	1
GA21235-RC 	6	386318	386507	1
GA30787-RA 	1	388945	389142	1
GA24602-RA 	1	389126	389524	1
GA24581-RA 	1	389596	389771	1
GA24581-RA 	2	389824	390793	1
GA11585-RA 	1	391395	391619	1
GA21385-RB 	1	392314	392832	1
GA21385-RB 	2	392894	394932	1
GA21385-RB 	3	394991	395146	1
GA21385-RB 	4	395220	395616	1
GA11585-RA 	2	397467	397636	1
GA11585-RA 	3	399265	400021	1
GA21054-RA 	1	400895	400963	1
GA21054-RA 	2	401036	401119	1
GA21054-RA 	3	401179	401343	1
GA21384-RA 	1	401714	403042	1
GA21384-RA 	2	403116	404731	1
GA21384-RA 	3	404798	405089	1
GA21384-RA 	4	405161	405337	1
GA21384-RA 	5	405398	405548	1
GA21384-RA 	6	405615	406188	1
GA21384-RA 	7	406440	406632	1
GA21384-RA 	8	406696	407747	1
GA21384-RA 	9	407831	408048	1
GA21384-RA 	10	408228	408647	1
GA21384-RA 	11	408960	409085	1
GA21384-RA 	12	409147	409359	1
GA21384-RA 	13	409431	409646	1
GA21384-RA 	14	409710	410326	1
GA24603-RA 	1	413338	413346	1
GA24603-RA 	2	413419	413481	1
GA24603-RA 	3	413553	413738	1
GA24580-RA 	1	414228	414611	1
GA24580-RA 	2	414759	414770	1
GA24579-RB 	1	416682	417208	1
GA24579-RB 	2	417274	417480	1
GA24604-RA 	1	418051	418369	1
GA24604-RA 	2	418444	418577	1
GA24579-RB 	3	419559	419599	1
GA24605-RA 	1	426449	427363	1
GA21078-RA 	1	427599	428137	1
GA21078-RA 	2	428199	429180	1
GA21078-RA 	3	429636	429743	1
GA13220-RB 	1	439877	440219	1
GA13220-RB 	2	440293	440476	1
GA13220-RB 	3	440865	441070	1
GA13220-RB 	4	441133	441280	1
GA13220-RB 	5	441343	441660	1
GA13220-RB 	6	441723	442061	1
GA13220-RB 	7	442139	443383	1
GA13220-RB 	8	446471	446554	1
GA13220-RB 	9	446621	447633	1
GA13220-RB 	10	447731	447866	1
GA13220-RB 	11	448991	449123	1
GA13224-RA 	1	454786	454806	1
GA13224-RA 	2	455054	455115	1
GA13224-RA 	3	455580	455835	1
GA24576-RA 	1	456556	457047	1
GA24576-RA 	2	457115	457129	1
GA21290-RA 	1	459479	459729	1
GA21290-RA 	2	459787	459966	1
GA21290-RA 	3	460032	460407	1
GA21290-RA 	4	460473	460605	1
GA21290-RA 	5	460680	460909	1
GA21290-RA 	6	460981	461007	1
GA20808-RC 	1	462892	463089	1
GA20808-RC 	2	463145	463256	1
GA20820-RA 	1	463291	464655	1
GA20808-RC 	3	465500	465636	1
GA20808-RC 	4	465807	465902	1
GA20808-RC 	5	466117	466525	1
GA20808-RC 	6	466631	467116	1
GA20808-RC 	7	467205	467328	1
GA20808-RC 	8	467402	467507	1
GA20808-RC 	9	467582	467743	1
GA24574-RC 	1	468405	468518	1
GA24574-RC 	2	468582	468700	1
GA24574-RC 	3	472986	473216	1
GA24574-RC 	4	474447	474585	1
GA24574-RC 	5	474716	475836	1
GA24574-RC 	6	500686	500871	1
GA24574-RC 	7	501475	502039	1
GA24606-RA 	1	523965	524121	1
GA24606-RA 	2	524725	524910	1
GA24606-RA 	3	527478	527494	1
GA20821-RC 	1	534180	534403	1
GA20821-RC 	2	538101	539085	1
GA20821-RC 	3	539190	539292	1
GA20821-RC 	4	539357	539941	1
GA20821-RC 	5	540006	540135	1
GA20821-RC 	6	540195	540557	1
GA20821-RC 	7	540620	541508	1
GA20821-RC 	8	541574	541678	1
GA15628-RO 	1	543585	544667	1
GA15628-RO 	2	544741	544898	1
GA15628-RO 	3	545156	545293	1
GA15628-RO 	4	545537	545746	1
GA15628-RO 	5	545931	546315	1
GA15628-RO 	6	546380	546655	1
GA15628-RO 	7	546919	547151	1
GA15628-RO 	8	547563	547686	1
GA15628-RO 	9	547768	547889	1
GA15628-RO 	10	547952	548051	1
GA15628-RO 	11	549476	549802	1
GA15628-RO 	12	550465	550610	1
GA15628-RO 	13	550674	550864	1
GA15628-RO 	14	551079	551236	1
GA15628-RO 	15	551371	551520	1
GA15628-RO 	16	552101	552139	1
GA15628-RO 	17	552523	552579	1
GA15628-RO 	18	553375	553437	1
GA15628-RO 	19	554525	554599	1
GA15628-RO 	20	554881	555033	1
GA15628-RO 	21	555098	555309	1
GA15628-RO 	22	555373	555562	1
GA15628-RO 	23	555622	555814	1
GA15628-RO 	24	558039	558140	1
GA15628-RO 	25	558236	558392	1
GA15628-RO 	26	558476	558662	1
GA15628-RO 	27	559331	559478	1
GA15628-RO 	28	559922	560078	1
GA15628-RO 	29	560385	560521	1
GA15628-RO 	30	560631	560790	1
GA15628-RO 	31	561385	561457	1
GA15628-RO 	32	561607	561747	1
GA15628-RO 	33	561830	561992	1
GA15628-RO 	34	562658	562740	1
GA15628-RO 	35	563789	564121	1
GA20825-RB 	1	573088	574584	1
GA20853-RA 	1	583344	584360	1
GA20854-RA 	1	584990	585183	1
GA20854-RA 	2	585241	586031	1
GA20854-RA 	3	587521	589364	1
GA20854-RA 	4	589418	589885	1
GA20854-RA 	5	589952	590120	1
GA20854-RA 	6	590202	590479	1
GA20855-RA 	1	591049	593100	1
GA20855-RA 	2	593181	594542	1
GA20855-RA 	3	594616	594660	1
GA24607-RB 	1	596385	596410	1
GA24607-RB 	2	596471	596657	1
GA20911-RA 	1	596918	596982	1
GA20911-RA 	2	597076	597175	1
GA24609-RB 	1	597812	597862	1
GA24608-RA 	1	598020	598910	1
GA24609-RB 	2	599556	599747	1
GA24570-RA 	1	600935	601364	1
GA24570-RA 	2	601416	601621	1
GA20914-RA 	1	602209	602351	1
GA20914-RA 	2	602427	603615	1
GA20914-RA 	3	603687	604184	1
GA20914-RA 	4	604245	604367	1
GA20914-RA 	5	604435	604584	1
GA24610-RA 	1	611011	611795	1
GA24610-RA 	2	611848	612049	1
GA24610-RA 	3	612102	612257	1
GA24610-RA 	4	612620	612676	1
GA12505-RA 	1	613425	613784	1
GA25599-RA 	1	623087	626466	1
GA25599-RA 	2	626534	627293	1
GA24611-RB 	1	627652	628723	1
GA24611-RB 	2	628782	631066	1
GA24568-RB 	1	642287	642393	1
GA24568-RB 	2	642480	642666	1
GA10576-RA 	1	644919	645841	1
GA10576-RA 	2	645921	646239	1
GA32666-RA 	1	662469	662506	1
GA14295-RB 	1	670780	671037	1
GA14295-RB 	2	671146	671238	1
GA32666-RA 	2	674757	675090	1
GA31802-RA 	1	696348	696719	1
GA24612-RA 	1	708720	709394	1
GA14294-RA 	1	730173	730279	1
GA14294-RA 	2	730348	730541	1
GA14294-RA 	3	730611	731229	1
GA14294-RA 	4	731308	731572	1
GA18392-RA 	1	732924	733594	1
GA18392-RA 	2	733660	733856	1
GA18392-RA 	3	734006	734100	1
GA17177-RB 	1	757209	757365	1
GA17177-RB 	2	757452	757598	1
GA17177-RB 	3	759988	760094	1
GA17177-RB 	4	760183	760274	1
GA17177-RB 	5	761832	761958	1
GA17177-RB 	6	762016	762242	1
GA17177-RB 	7	762368	762544	1
GA17177-RB 	8	762897	763020	1
GA17177-RB 	9	768586	768714	1
GA17177-RB 	10	769042	769518	1
GA14289-RC 	1	772638	772725	1
GA14289-RC 	2	772800	772867	1
GA14289-RC 	3	772926	773692	1
GA14289-RC 	4	774446	774537	1
GA14289-RC 	5	774655	774806	1
GA14289-RC 	6	776783	776989	1
GA24565-RA 	1	779393	780154	1
GA18378-RC 	1	783288	784922	1
GA18378-RC 	2	784982	785078	1
GA18378-RC 	3	785141	785514	1
GA18362-RA 	1	790014	790205	1
GA18362-RA 	2	790289	790621	1
GA18362-RA 	3	790792	790821	1
GA18357-RA 	1	797821	798039	1
GA18357-RA 	2	798127	798249	1
GA18357-RA 	3	798308	798508	1
GA18357-RA 	4	798568	798717	1
GA18446-RA 	1	799579	800708	1
GA18446-RA 	2	800769	801024	1
GA18446-RA 	3	801085	801690	1
GA24613-RA 	1	801860	801996	1
GA24613-RA 	2	802056	802443	1
GA17610-RA 	1	802531	802662	1
GA17610-RA 	2	802722	802812	1
GA17610-RA 	3	802866	803041	1
GA17610-RA 	4	803220	803348	1
GA17597-RA 	1	805032	805154	1
GA17597-RA 	2	805225	805434	1
GA17597-RA 	3	805496	805789	1
GA24564-RA 	1	806024	806455	1
GA24564-RA 	2	806514	806525	1
GA15689-RA 	1	806770	807051	1
GA15689-RA 	2	807111	807224	1
GA24561-RA 	1	811605	812386	1
GA24561-RA 	2	812476	813457	1
GA13983-RA 	1	815199	815199	1
GA13983-RA 	2	815284	815472	1
GA13983-RA 	3	816652	816936	1
GA13983-RA 	4	816997	817364	1
GA14018-RA 	1	818115	818186	1
GA14018-RA 	2	818239	818637	1
GA21766-RA 	1	818893	818957	1
GA21766-RA 	2	819061	819165	1
GA21766-RA 	3	819233	819686	1
GA16581-RA 	1	821019	821385	1
GA16581-RA 	2	821444	822831	1
GA16581-RA 	3	822897	823001	1
GA17095-RA 	1	826126	826261	1
GA17095-RA 	2	826318	826634	1
GA17095-RA 	3	826692	827158	1
GA17095-RA 	4	827219	827303	1
GA14426-RA 	1	827399	827866	1
GA14426-RA 	2	827925	828008	1
GA15850-RA 	1	830548	831094	1
GA15850-RA 	2	831157	832261	1
GA15850-RA 	3	833171	833300	1
GA14019-RA 	1	836335	836351	1
GA14019-RA 	2	836414	837338	1
GA15851-RA 	1	838610	838790	1
GA15851-RA 	2	838856	839367	1
GA15851-RA 	3	841758	841884	1
GA15851-RA 	4	842342	842556	1
GA15851-RA 	5	842610	843044	1
GA15851-RA 	6	843118	843425	1
GA15851-RA 	7	843512	843734	1
GA21774-RA 	1	846390	846497	1
GA21774-RA 	2	846558	846739	1
GA21774-RA 	3	846807	846923	1
GA21774-RA 	4	846991	847189	1
GA17085-RA 	1	847606	847821	1
GA17085-RA 	2	847887	848996	1
GA17429-RA 	1	849563	849800	1
GA17429-RA 	2	849863	850236	1
GA17429-RA 	3	850298	850357	1
GA17076-RA 	1	851054	851099	1
GA17076-RA 	2	851760	851919	1
GA17076-RA 	3	851992	852328	1
GA17076-RA 	4	852396	852494	1
GA17432-RA 	1	854919	855063	1
GA17432-RA 	2	855151	855391	1
GA17432-RA 	3	855469	855650	1
GA17432-RA 	4	856208	856317	1
GA17432-RA 	5	856606	858597	1
GA21780-RA 	1	876237	876277	1
GA21780-RA 	2	876459	877515	1
GA21782-RA 	1	877962	878002	1
GA21782-RA 	2	878061	878964	1
GA17066-RA 	1	903346	903351	1
GA17066-RA 	2	903470	903531	1
GA17066-RA 	3	903613	903752	1
GA17066-RA 	4	903820	904309	1
GA17066-RA 	5	904362	905308	1
GA17066-RA 	6	905382	905560	1
GA17066-RA 	7	905618	905974	1
GA17066-RA 	8	906039	906524	1
GA17055-RA 	1	907191	907322	1
GA17055-RA 	2	907378	907631	1
GA17055-RA 	3	907689	908575	1
GA17055-RA 	4	908642	909117	1
GA17043-RE 	1	912764	912884	1
GA17043-RE 	2	912955	913100	1
GA17043-RE 	3	913459	913747	1
GA17043-RE 	4	914922	915064	1
GA17043-RE 	5	915126	915208	1
GA17043-RE 	6	915269	915369	1
GA17043-RE 	7	915434	915465	1
GA17439-RB 	1	916613	916736	1
GA17439-RB 	2	916789	916882	1
GA17439-RB 	3	916977	917127	1
GA17439-RB 	4	917190	917237	1
GA21786-RA 	1	917709	918644	1
GA24555-RB 	1	923223	923350	1
GA24555-RB 	2	923419	923768	1
GA24555-RB 	3	923835	923968	1
GA24555-RB 	4	924284	924454	1
GA24555-RB 	5	924526	924779	1
GA24555-RB 	6	924852	925213	1
GA24555-RB 	7	926081	926242	1
GA24555-RB 	8	926352	926528	1
GA24555-RB 	9	927495	927639	1
GA24555-RB 	10	927903	928048	1
GA24555-RB 	11	928110	928302	1
GA24555-RB 	12	928381	928522	1
GA24555-RB 	13	928598	928684	1
GA24555-RB 	14	929229	929326	1
GA24555-RB 	15	929543	929594	1
GA24555-RB 	16	933436	933582	1
GA21788-RA 	1	939324	939742	1
GA21788-RA 	2	939811	940912	1
GA24555-RB 	17	951446	951540	1
GA24555-RB 	18	951632	951774	1
GA24555-RB 	19	955235	955269	1
GA24552-RA 	1	966912	968486	1
GA17170-RA 	1	970084	970146	1
GA17170-RA 	2	970456	970892	1
GA17170-RA 	3	970965	971358	1
GA13591-RA 	1	971629	971741	1
GA13591-RA 	2	971798	971885	1
GA13591-RA 	3	971950	972078	1
GA17459-RA 	1	972314	972357	1
GA17459-RA 	2	972427	972565	1
GA17459-RA 	3	972622	972660	1
GA17191-RB 	1	977235	977392	1
GA17191-RB 	2	978109	978447	1
GA17191-RB 	3	978518	979104	1
GA17191-RB 	4	980441	981970	1
GA17191-RB 	5	982029	982141	1
GA17191-RB 	6	982204	982416	1
GA13590-RB 	1	994262	994469	1
GA13590-RB 	2	995099	995385	1
GA13590-RB 	3	995814	995886	1
GA13590-RB 	4	996008	997158	1
GA13590-RB 	5	997446	998121	1
GA13590-RB 	6	998276	998442	1
GA21791-RB 	1	1022960	1023223	1
GA21791-RB 	2	1023284	1023490	1
GA21791-RB 	3	1024079	1024372	1
GA21791-RB 	4	1024445	1024858	1
GA21791-RB 	5	1024918	1025184	1
GA21791-RB 	6	1026826	1027023	1
GA24550-RC 	1	1043716	1043786	1
GA24550-RC 	2	1043843	1043957	1
GA24550-RC 	3	1044012	1044154	1
GA24550-RC 	4	1044214	1044554	1
GA24550-RC 	5	1044612	1044725	1
GA24550-RC 	6	1044776	1044855	1
GA24550-RC 	7	1044916	1045457	1
GA24550-RC 	8	1045516	1045656	1
GA24550-RC 	9	1045720	1046145	1
GA24550-RC 	10	1046203	1046290	1
GA32475-RA 	1	1046710	1046844	1
GA24549-RA 	1	1047594	1047772	1
GA24549-RA 	2	1047901	1048042	1
GA24549-RA 	3	1048114	1049057	1
GA24549-RA 	4	1049798	1049814	1
GA24549-RA 	5	1050122	1050260	1
GA24549-RA 	6	1050314	1050455	1
GA24549-RA 	7	1050516	1051370	1
GA21800-RC 	1	1052039	1052116	1
GA21800-RC 	2	1052242	1053117	1
GA21800-RC 	3	1053173	1053314	1
GA21800-RC 	4	1053389	1053585	1
GA24617-RA 	1	1053736	1053751	1
GA24617-RA 	2	1053819	1054669	1
GA24617-RA 	3	1054724	1054865	1
GA24617-RA 	4	1054952	1055070	1
GA24618-RA 	1	1057893	1058022	1
GA24618-RA 	2	1058090	1059036	1
GA24618-RA 	3	1059104	1059373	1
GA15685-RA 	1	1076364	1076528	1
GA15685-RA 	2	1080086	1080253	1
GA15685-RA 	3	1080725	1080834	1
GA15685-RA 	4	1083560	1083753	1
GA15685-RA 	5	1087437	1087566	1
GA15685-RA 	6	1087644	1087719	1
GA17403-RA 	1	1093445	1093472	1
GA17403-RA 	2	1093535	1093714	1
GA17403-RA 	3	1093773	1094379	1
GA17403-RA 	4	1094437	1094557	1
GA24548-RB 	1	1096209	1096316	1
GA24548-RB 	2	1096717	1096868	1
GA24548-RB 	3	1097496	1098344	1
GA24548-RB 	4	1098735	1099080	1
GA24548-RB 	5	1099414	1099716	1
GA24548-RB 	6	1099858	1100130	1
GA24548-RB 	7	1100322	1100449	1
GA24548-RB 	8	1101185	1101593	1
GA24548-RB 	9	1101744	1103116	1
GA24548-RB 	10	1103559	1104416	1
GA24548-RB 	11	1104653	1104770	1
GA24548-RB 	12	1105266	1105577	1
GA24548-RB 	13	1105723	1105803	1
GA24548-RB 	14	1105943	1106200	1
GA24548-RB 	15	1106271	1106725	1
GA24548-RB 	16	1109083	1109156	1
GA24548-RB 	17	1110139	1110200	1
GA24546-RA 	1	1125122	1125298	1
GA24546-RA 	2	1125355	1125531	1
GA24546-RA 	3	1125602	1125841	1
GA24619-RA 	1	1128897	1129157	1
GA24619-RA 	2	1129216	1129392	1
GA24619-RA 	3	1129457	1129627	1
GA24620-RA 	1	1129851	1130173	1
GA24620-RA 	2	1130234	1130515	1
GA24620-RA 	3	1130572	1130671	1
GA24620-RA 	4	1130728	1130919	1
GA24620-RA 	5	1130989	1131213	1
GA24620-RA 	6	1131273	1131557	1
GA24548-RB 	18	1134697	1134768	1
GA24544-RA 	1	1146562	1146983	1
GA24544-RA 	2	1147041	1148079	1
GA15684-RA 	1	1148400	1148525	1
GA15684-RA 	2	1148597	1149160	1
GA24543-RB 	1	1151148	1151758	1
GA24543-RB 	2	1151827	1152213	1
GA24543-RB 	3	1152270	1153181	1
GA31033-RA 	1	1153766	1153838	1
GA31033-RA 	2	1155256	1155353	1
GA15683-RA 	1	1157186	1157352	1
GA15683-RA 	2	1157426	1157592	1
GA15683-RA 	3	1157665	1158481	1
GA24543-RB 	4	1161230	1161236	1
GA14268-RC 	1	1162811	1163242	1
GA14268-RC 	2	1163286	1163397	1
GA14268-RC 	3	1163689	1163739	1
GA14268-RC 	4	1163863	1164344	1
GA14268-RC 	5	1164422	1164613	1
GA15686-RA 	1	1166953	1167672	1
GA15095-RA 	1	1168121	1168180	1
GA15095-RA 	2	1169798	1169989	1
GA15095-RA 	3	1170060	1170221	1
GA15095-RA 	4	1170293	1170487	1
GA15095-RA 	5	1170558	1170629	1
GA15688-RA 	1	1171839	1172090	1
GA15688-RA 	2	1172155	1172319	1
GA15688-RA 	3	1172382	1172636	1
GA11852-RA 	1	1173239	1173298	1
GA11852-RA 	2	1174296	1174487	1
GA11852-RA 	3	1174541	1174978	1
GA33038-RA 	1	1175184	1175243	1
GA33038-RA 	2	1175341	1175523	1
GA33038-RA 	3	1175590	1175835	1
GA33038-RA 	4	1175892	1175987	1
GA11851-RA 	1	1177028	1177087	1
GA11851-RA 	2	1177774	1177965	1
GA11851-RA 	3	1178036	1178197	1
GA11851-RA 	4	1178261	1178458	1
GA11851-RA 	5	1178521	1178592	1
GA31067-RA 	1	1180152	1180585	1
GA31067-RA 	2	1180640	1180807	1
GA31067-RA 	3	1180874	1180952	1
GA31067-RA 	4	1181097	1181147	1
GA10076-RA 	1	1184385	1184444	1
GA10076-RA 	2	1188224	1188586	1
GA10076-RA 	3	1188655	1188846	1
GA10076-RA 	4	1188908	1188979	1
GA30648-RB 	1	1189940	1190060	1
GA30648-RB 	2	1190115	1190213	1
GA30648-RB 	3	1190273	1190410	1
GA30648-RB 	4	1190477	1190532	1
GA31605-RA 	1	1190699	1190804	1
GA31605-RA 	2	1190857	1190960	1
GA31605-RA 	3	1191018	1191144	1
GA31605-RA 	4	1191210	1191217	1
GA31605-RA 	5	1193024	1193160	1
GA31605-RA 	6	1193218	1193254	1
GA11850-RA 	1	1195533	1195589	1
GA11850-RA 	2	1196736	1196909	1
GA11850-RA 	3	1196980	1197141	1
GA11850-RA 	4	1197201	1197398	1
GA11850-RA 	5	1197471	1197542	1
GA11434-RA 	1	1198835	1198894	1
GA11434-RA 	2	1201796	1201960	1
GA11434-RA 	3	1202022	1202198	1
GA11434-RA 	4	1202261	1202434	1
GA11434-RA 	5	1202496	1202576	1
GA11849-RA 	1	1203430	1203489	1
GA11849-RA 	2	1203562	1203756	1
GA11849-RA 	3	1203813	1203977	1
GA11849-RA 	4	1204040	1204237	1
GA11849-RA 	5	1204409	1204486	1
GA24622-RA 	1	1205220	1205279	1
GA24622-RA 	2	1205342	1205524	1
GA24622-RA 	3	1205598	1205960	1
GA24622-RA 	4	1206019	1206099	1
GA24623-RA 	1	1207051	1207101	1
GA24623-RA 	2	1207158	1207328	1
GA24623-RA 	3	1207867	1208223	1
GA24623-RA 	4	1208279	1208377	1
GA11435-RA 	1	1209992	1210057	1
GA11435-RA 	2	1210697	1210858	1
GA11435-RA 	3	1210913	1211275	1
GA11435-RA 	4	1211334	1211426	1
GA11847-RA 	1	1211794	1211853	1
GA11847-RA 	2	1212416	1212574	1
GA11847-RA 	3	1212633	1212794	1
GA11847-RA 	4	1212860	1213054	1
GA11847-RA 	5	1213123	1213194	1
GA11846-RA 	1	1214736	1214795	1
GA11846-RA 	2	1215888	1216046	1
GA11846-RA 	3	1216126	1216281	1
GA11846-RA 	4	1216340	1216546	1
GA11846-RA 	5	1216617	1216688	1
GA24625-RA 	1	1218292	1218351	1
GA24625-RA 	2	1219206	1219364	1
GA24625-RA 	3	1219433	1219768	1
GA24625-RA 	4	1219842	1219913	1
GA11845-RA 	1	1220829	1220888	1
GA11845-RA 	2	1220944	1221117	1
GA11845-RA 	3	1221177	1221332	1
GA11845-RA 	4	1221396	1221590	1
GA11845-RA 	5	1221717	1221788	1
GA11844-RA 	1	1222482	1222541	1
GA11844-RA 	2	1223215	1223388	1
GA11844-RA 	3	1223451	1223606	1
GA11844-RA 	4	1223672	1223869	1
GA11844-RA 	5	1223935	1224006	1
GA18208-RA 	1	1224099	1224263	1
GA18208-RA 	2	1224322	1224687	1
GA18208-RA 	3	1224743	1224916	1
GA18208-RA 	4	1224975	1225034	1
GA18187-RA 	1	1225599	1225760	1
GA18187-RA 	2	1225828	1227086	1
GA18187-RA 	3	1227151	1227317	1
GA18187-RA 	4	1227377	1227557	1
GA18187-RA 	5	1227647	1227747	1
GA18187-RA 	6	1228142	1228275	1
GA11839-RA 	1	1230782	1230856	1
GA11839-RA 	2	1230919	1231116	1
GA11839-RA 	3	1231171	1231323	1
GA11839-RA 	4	1231395	1231568	1
GA11839-RA 	5	1231637	1231696	1
GA11842-RA 	1	1243117	1243145	1
GA11842-RA 	2	1243240	1243566	1
GA11842-RA 	3	1243646	1243811	1
GA11838-RA 	1	1247168	1247270	1
GA11838-RA 	2	1247338	1248041	1
GA24542-RA 	1	1264089	1264246	1
GA24542-RA 	2	1264330	1264465	1
GA24542-RA 	3	1264525	1265447	1
GA24542-RA 	4	1265512	1265548	1
GA11840-RA 	1	1283990	1285104	1
GA11840-RA 	2	1297185	1297755	1
GA11840-RA 	3	1298468	1298581	1
GA11840-RA 	4	1299181	1299309	1
GA11840-RA 	5	1303724	1303927	1
GA11840-RA 	6	1304049	1305686	1
GA18217-RA 	1	1306464	1306630	1
GA18217-RA 	2	1306699	1307335	1
